id,pokemon,title,soldprice,date,link
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare,9.99,---9-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare?itemId=233819124613&q=Pichu%202002%2058%2F165
8,Pichu,Pichu 58/165 Rare Non Holo Baby Pokemon Card Expedition 2002 - Mint/Nm,41.5,---9-months-ago,https://www.mavin.io/item/Pichu-58%2F165-Rare-Non-Holo-Baby-Pokemon-Card-Expedition-2002-%3D-Mint%2FNm?itemId=184645884079&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165,6.0,---9-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165?itemId=274630109137&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon Pichu Trading Card 58/165 Rare Pre-owned 2002,6.5,---9-months-ago,https://www.mavin.io/item/Pokemon-Pichu-Trading-Card-58%2F165-Rare-Pre%3Downed-2002?itemId=224329389340&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare-NM NON HOLO,5.0,---9-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare%3DNM-NON-HOLO?itemId=393092672695&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon Pichu 2002 Expedition Reverse Holo 58/165 LP,11.0,---10-months-ago,https://www.mavin.io/item/Pokemon-Pichu-2002-Expedition-Reverse-Holo-58%2F165-LP?itemId=143884878871&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare,5.75,---10-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare?itemId=184596293650&q=Pichu%202002%2058%2F165
8,Pichu,2002 Pokemon Expedition Pichu Holo 22/165 And Regular 58/165 COMBO DEAL,20.5,---10-months-ago,https://www.mavin.io/item/2002-Pokemon-Expedition-Pichu-Holo-22%2F165-And-Regular-58%2F165-COMBO-DEAL?itemId=164583581462&q=Pichu%202002%2058%2F165
8,Pichu,2002 Pokemon TCG Card PICHU Expedition Base Set Electric Rare 58/165 Baby,10.82,---10-months-ago,https://www.mavin.io/item/2002-Pokemon-TCG-Card-PICHU-Expedition-Base-Set-Electric-Rare-58%2F165-Baby?itemId=333812147888&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare,8.99,---10-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare?itemId=124423229087&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare-NM,3.8,---a-year-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare%3DNM?itemId=164487818248&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare-NM,3.99,---a-year-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare%3DNM?itemId=324218095685&q=Pichu%202002%2058%2F165
8,Pichu,Pokemon - Pichu - 2002 Expedition Base Set 58/165 - Rare,6.0,---a-year-ago,https://www.mavin.io/item/Pokemon-%3D-Pichu-%3D-2002-Expedition-Base-Set-58%2F165-%3D-Rare?itemId=333747796809&q=Pichu%202002%2058%2F165
9,Raichu,AVERAGE,$3.92,AVERAGE,https://mavin.io/search?q=Raichu+2008+45/100&bt=sold&page=1
9,Raichu,pokemon raichu 45/100 uncommon majestic dawn 2008 near mint,2.75,---4-months-ago,https://www.mavin.io/item/pokemon-raichu-45%2F100-uncommon-majestic-dawn-2008-near-mint?itemId=324651199170&q=Raichu%202008%2045%2F100
9,Raichu,pokemon raichu 45/100 uncommon majestic dawn 2008 near mint shipped pwe,2.3,---5-months-ago,https://www.mavin.io/item/pokemon-raichu-45%2F100-uncommon-majestic-dawn-2008-near-mint-shipped-pwe?itemId=124721735180&q=Raichu%202008%2045%2F100
9,Raichu,pokemon raichu 45/100 uncommon majestic dawn 2008 near mint,1.99,---7-months-ago,https://www.mavin.io/item/pokemon-raichu-45%2F100-uncommon-majestic-dawn-2008-near-mint?itemId=254915435402&q=Raichu%202008%2045%2F100
9,Raichu,"""RARE"" 1996 Japanese Pokemon Lt. Surge's Raichu Holo #026 & 2008 Raichu #45/100",7.37,---8-months-ago,https://www.mavin.io/item/%22RARE%22-1996-Japanese-Pokemon-Lt.-Surge%27s-Raichu-Holo-%23026-%26-2008-Raichu-%2345%2F100?itemId=233901377937&q=Raichu%202008%2045%2F100
9,Raichu,pokemon raichu 45/100 uncommon majestic dawn 2008 near mint,0.99,---9-months-ago,https://www.mavin.io/item/pokemon-raichu-45%2F100-uncommon-majestic-dawn-2008-near-mint?itemId=124545991787&q=Raichu%202008%2045%2F100
9,Raichu,pokemon raichu 45/100 uncommon majestic dawn 2008 near mint,3.0,---10-months-ago,https://www.mavin.io/item/pokemon-raichu-45%2F100-uncommon-majestic-dawn-2008-near-mint?itemId=324403446938&q=Raichu%202008%2045%2F100
9,Raichu,RAICHU 2008 Pokemon D & P MAJESTIC DAWN 45/100 Nintendo,7.99,---10-months-ago,https://www.mavin.io/item/RAICHU-2008-Pokemon-D-%26-P-MAJESTIC-DAWN-45%2F100-Nintendo?itemId=143806228834&q=Raichu%202008%2045%2F100
10,Pikachu,AVERAGE,$6.62,AVERAGE,https://mavin.io/search?q=Pikachu+2008+70/100&bt=sold&page=1
10,Pikachu,Pokemon Cards 70/100 Pikachu 8/100 Raichu -Holo Stormfront 2008 NM/LP,9.5,---14-days-ago,https://www.mavin.io/item/Pokemon-Cards-70%2F100-Pikachu-8%2F100-Raichu-%3DHolo-Stormfront-2008-NM%2FLP?itemId=393609734138&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon PIKACHU Platinum STAMPED Reverse Holo 70/100 Burger King Promo 2008,3.25,---16-days-ago,https://www.mavin.io/item/Pokemon-PIKACHU-Platinum-STAMPED-Reverse-Holo-70%2F100-Burger-King-Promo-2008?itemId=353702107639&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon PIKACHU Platinum STAMPED Reverse Holo 70/100 Burger King Promo 2008,5.5,---21-days-ago,https://www.mavin.io/item/Pokemon-PIKACHU-Platinum-STAMPED-Reverse-Holo-70%2F100-Burger-King-Promo-2008?itemId=353693718220&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon Card Pikachu 70/100 Nintendo 2008,3.52,---a-month-ago,https://www.mavin.io/item/Pokemon-Card-Pikachu-70%2F100-Nintendo-2008?itemId=353666751821&q=Pikachu%202008%2070%2F100
10,Pikachu,Pikachu 70/100 - Common - Stormfront 2008 - Pokemon Card,8.0,---2-months-ago,https://www.mavin.io/item/Pikachu-70%2F100-%3D-Common-%3D-Stormfront-2008-%3D-Pokemon-Card?itemId=224440356563&q=Pikachu%202008%2070%2F100
10,Pikachu,Stormfront Pikachu 70/100 - 2008 Pokemon Trading Card MP,2.74,---2-months-ago,https://www.mavin.io/item/Stormfront-Pikachu-70%2F100%C2%A0%3D-2008-Pokemon-Trading-Card-MP?itemId=144120227290&q=Pikachu%202008%2070%2F100
10,Pikachu,Stormfront Pikachu 70/100 • 2008 Pokemon Trading Card,3.1,---3-months-ago,https://www.mavin.io/item/Stormfront-Pikachu-70%2F100%C2%A0%E2%80%A2-2008-Pokemon-Trading-Card?itemId=154497502123&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon Japanese Card 095/Dp-P 95 Pikachu Holo 2008 Promo 70/100 PSA 8 42482565,95.0,---3-months-ago,https://www.mavin.io/item/Pokemon-Japanese-Card-095%2FDp%3DP-95-Pikachu-Holo-2008-Promo-70%2F100-PSA-8-42482565?itemId=133722383801&q=Pikachu%202008%2070%2F100
10,Pikachu,Stormfront Pikachu 70/100 • 2008 Pokemon Trading Card MP,1.75,---3-months-ago,https://www.mavin.io/item/Stormfront-Pikachu-70%2F100%C2%A0%E2%80%A2-2008-Pokemon-Trading-Card-MP?itemId=265217610239&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pikachu 70/100 Reverse Holo Platinum Pokemon Trading Card,9.99,---4-months-ago,https://www.mavin.io/item/2008-Pikachu-70%2F100-Reverse-Holo-Platinum-Pokemon-Trading-Card?itemId=402957323659&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Card Pikachu LV12 Basic 70/100 *,9.68,---4-months-ago,https://www.mavin.io/item/2008-Pokemon-Card-Pikachu-LV12-Basic-70%2F100-%2A?itemId=224483153243&q=Pikachu%202008%2070%2F100
10,Pikachu,Majestic Dawn Pikachu 70/100 • Excellent Condition • 2008 Pokemon Trading Card,2.99,---4-months-ago,https://www.mavin.io/item/Majestic-Dawn-Pikachu-70%2F100%C2%A0%E2%80%A2-Excellent-Condition%C2%A0%E2%80%A2-2008-Pokemon-Trading-Card?itemId=124760925451&q=Pikachu%202008%2070%2F100
10,Pikachu,Stormfront Pikachu 70/100 • Mint Condition • 2008 Pokemon Trading Card,3.75,---4-months-ago,https://www.mavin.io/item/Stormfront-Pikachu-70%2F100-%E2%80%A2-Mint-Condition%C2%A0%E2%80%A2-2008-Pokemon-Trading-Card?itemId=124758641175&q=Pikachu%202008%2070%2F100
10,Pikachu,⭐ 2008 Pokemon Diamond & Pearl Majestic Dawn Reverse Holo #70/100 PIKACHU ⭐,7.99,---5-months-ago,https://www.mavin.io/item/%E2%AD%90-2008-Pokemon-Diamond-%26-Pearl-Majestic-Dawn-Reverse-Holo-%2370%2F100-PIKACHU-%E2%AD%90?itemId=154463873405&q=Pikachu%202008%2070%2F100
10,Pikachu,Pikachu 70/100 - Basic -Stormfront 2008 - Pokemon/Nintendo Card,31.98,---5-months-ago,https://www.mavin.io/item/Pikachu-70%2F100-%3D-Basic-%3DStormfront-2008-%3D-Pokemon%2FNintendo-Card?itemId=154453381878&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100,3.0,---5-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100?itemId=373579807377&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon - Pikachu 70/100 Platinum Majestic Dawn Stamped Reverse Holo MP,8.0,---5-months-ago,https://www.mavin.io/item/2008-Pokemon-%3D-Pikachu-70%2F100-Platinum-Majestic-Dawn-Stamped-Reverse-Holo-MP?itemId=313509832543&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon - Pikachu 70/100 Platinum Majestic Dawn Stamped Reverse Holo MP,8.0,---5-months-ago,https://www.mavin.io/item/2008-Pokemon-%3D-Pikachu-70%2F100-Platinum-Majestic-Dawn-Stamped-Reverse-Holo-MP?itemId=313509832543&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon - Pikachu 70/100 - Stormfront - Common - Non Holo - Card From 2008 LP,4.98,---6-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pikachu-70%2F100-%3D-Stormfront-%3D-Common-%3D-Non-Holo-%3D-Card-From-2008-LP?itemId=194076223672&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon - Pikachu 70/100 - Stormfront - Common - Non Holo - Card From 2008 LP,4.98,---6-months-ago,https://www.mavin.io/item/Pokemon-%3D-Pikachu-70%2F100-%3D-Stormfront-%3D-Common-%3D-Non-Holo-%3D-Card-From-2008-LP?itemId=194076223672&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon Pikachu 70/100 - Majestic Dawn Common - 2008 Trading Card,4.5,---6-months-ago,https://www.mavin.io/item/Pokemon-Pikachu-70%2F100-%3D-Majestic-Dawn-Common-%3D-2008-Trading-Card?itemId=274705792839&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon Pikachu 70/100 - Majestic Dawn Common - 2008 Trading Card,2.5,---6-months-ago,https://www.mavin.io/item/Pokemon-Pikachu-70%2F100-%3D-Majestic-Dawn-Common-%3D-2008-Trading-Card?itemId=294088913232&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Holo Pikachu LV.12 Pokemon Card (70/100) - NM Condition,5.51,---6-months-ago,https://www.mavin.io/item/2008-Holo-Pikachu-LV.12-Pokemon-Card-%2870%2F100%29-%3D-NM-Condition?itemId=233965112782&q=Pikachu%202008%2070%2F100
10,Pikachu,Pikachu 70/100 - Common - Stormfront 2008 - Pokemon Card,4.5,---6-months-ago,https://www.mavin.io/item/Pikachu-70%2F100-%3D-Common-%3D-Stormfront-2008-%3D-Pokemon-Card?itemId=174710951867&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100 MP,6.0,---6-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100-MP?itemId=184757264122&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon 2008 Majestic Dawn Pikachu Reverse Holo 70/100 PSA 5 POP 1,28.67,---6-months-ago,https://www.mavin.io/item/Pokemon-2008-Majestic-Dawn-Pikachu-Reverse-Holo-70%2F100-PSA-5-POP-1?itemId=294106513912&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Platinum Common Pikachu Reverse Holo Card 70/100,14.5,---6-months-ago,https://www.mavin.io/item/2008-Pokemon-Platinum-Common-Pikachu-Reverse-Holo-Card-70%2F100?itemId=313448489020&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon Pikachu 70/100 - Majestic Dawn Common - 2008 Trading Card,0.99,---7-months-ago,https://www.mavin.io/item/Pokemon-Pikachu-70%2F100-%3D-Majestic-Dawn-Common-%3D-2008-Trading-Card?itemId=254923909997&q=Pikachu%202008%2070%2F100
10,Pikachu,Pikachu 70/100 Reverse Holo Pokemon Mysterious Treasures 2008 LP,5.0,---7-months-ago,https://www.mavin.io/item/Pikachu-70%2F100-Reverse-Holo-Pokemon-Mysterious-Treasures-2008-LP?itemId=324521392529&q=Pikachu%202008%2070%2F100
10,Pikachu,Pikachu 70/100 - Common - Stormfront 2008 - Pokemon Card,2.24,---7-months-ago,https://www.mavin.io/item/Pikachu-70%2F100-%3D-Common-%3D-Stormfront-2008-%3D-Pokemon-Card?itemId=373496901752&q=Pikachu%202008%2070%2F100
10,Pikachu,Pikachu 70/100 - Common - Stormfront 2008 - Pokemon Card,2.24,---7-months-ago,https://www.mavin.io/item/Pikachu-70%2F100-%3D-Common-%3D-Stormfront-2008-%3D-Pokemon-Card?itemId=373496901752&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon 2008 PLATINUM STAMPED PIKACHU REVERSE HOLOFOIL 70/100 LP,9.0,---7-months-ago,https://www.mavin.io/item/Pokemon--2008-PLATINUM-STAMPED-PIKACHU-REVERSE-HOLOFOIL-70%2F100-LP?itemId=393183689556&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pikachu LV.12 Pokemon Card (70/100) - NM Condition PSA Ready,5.25,---7-months-ago,https://www.mavin.io/item/2008-Pikachu-LV.12-Pokemon-Card-%2870%2F100%29-%3D-NM-Condition-PSA-Ready?itemId=164752360260&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pikachu LV.12 Pokemon Card (70/100) - NM Condition Reverse Holo,14.0,---7-months-ago,https://www.mavin.io/item/2008-Pikachu-LV.12-Pokemon-Card-%2870%2F100%29-%3D-NM-Condition-Reverse-Holo?itemId=203301814696&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Platinum Stamped BK Promo Pikachu HOLO #70/100 - Pl,9.95,---8-months-ago,https://www.mavin.io/item/2008-Pokemon-Platinum-Stamped-BK-Promo-Pikachu-HOLO-%2370%2F100-%3D-Pl?itemId=324500173623&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100 NM+Torchic+Turtwig BK promos!,6.99,---8-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100-NM%2BTorchic%2BTurtwig-BK-promos%21?itemId=164717787303&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100,10.25,---8-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100?itemId=203279604438&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100 Near Mint,9.99,---8-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100-Near-Mint?itemId=143951327297&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100 Near Mint,9.99,---8-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100-Near-Mint?itemId=143951327297&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pikachu LV.12 Pokemon Card (70/100) - NM Condition,3.99,---8-months-ago,https://www.mavin.io/item/2008-Pikachu-LV.12-Pokemon-Card-%2870%2F100%29-%3D-NM-Condition?itemId=224351613791&q=Pikachu%202008%2070%2F100
10,Pikachu,Pokemon Card: Basic Pikachu 70/100 2008 Hajime Kusajima,29.02,---8-months-ago,https://www.mavin.io/item/Pokemon-Card%3A-Basic-Pikachu-70%2F100-2008-Hajime-Kusajima?itemId=124563889527&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Platinum Stamped BK Promo Pikachu HOLO #70/100 - NM Plus,27.37,---8-months-ago,https://www.mavin.io/item/2008-Pokemon-Platinum-Stamped-BK-Promo-Pikachu-HOLO-%2370%2F100-%3D-NM-Plus?itemId=373416482144&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Platinum Stamped BK Promo Pikachu HOLO #70/100 - NM,26.25,---9-months-ago,https://www.mavin.io/item/2008-Pokemon-Platinum-Stamped-BK-Promo-Pikachu-HOLO-%2370%2F100-%3D-NM-?itemId=293988701807&q=Pikachu%202008%2070%2F100
10,Pikachu,2008 Pokemon Pikachu LV.12 Platinum Holo 70/100,10.0,---9-months-ago,https://www.mavin.io/item/2008-Pokemon-Pikachu-LV.12-Platinum-Holo-70%2F100?itemId=393106197495&q=Pikachu%202008%2070%2F100
11,Pichu,AVERAGE,$8.33,AVERAGE,https://mavin.io/search?q=Pichu+2007+93/123&bt=sold&page=1
11,Pichu,Pichu 93/123 - NM Near Mint - Mysterious Treasures Pokemon Card 2007 Pokémon TCG,3.72,---20-days-ago,https://www.mavin.io/item/Pichu-93%2F123-%3D-NM-Near-Mint-%3D-Mysterious-Treasures-Pokemon-Card-2007-Pok%C3%A9mon-TCG?itemId=174957122616&q=Pichu%202007%2093%2F123
11,Pichu,"Pichu 93/123 (NM, Pokemon Card, Mysterious Treasures, 2007, Lightning, Common)",8.48,---2-months-ago,https://www.mavin.io/item/Pichu-93%2F123-%28NM%2C-Pokemon-Card%2C-Mysterious-Treasures%2C-2007%2C-Lightning%2C-Common%29?itemId=294338907002&q=Pichu%202007%2093%2F123
11,Pichu,"Pichu 93/123 NM, Pokemon Card, Mysterious Treasures, Lightning Basic 2007",13.2,---3-months-ago,https://www.mavin.io/item/Pichu-93%2F123-NM%2C-Pokemon-Card%2C-Mysterious-Treasures%2C-Lightning-Basic-2007?itemId=393451023359&q=Pichu%202007%2093%2F123
11,Pichu,2007 Pokemon Mysterious Treasures PICHU 93/123 Reverse Holo Card,13.25,---5-months-ago,https://www.mavin.io/item/2007-Pokemon--Mysterious-Treasures-PICHU-93%2F123-Reverse-Holo-Card?itemId=184699686436&q=Pichu%202007%2093%2F123
11,Pichu,Pokemon Cards 2007 Pichu 93/123 CUTE Official Pokémon TCG No Reserve,4.53,---6-months-ago,https://www.mavin.io/item/Pokemon-Cards-2007-Pichu-93%2F123-CUTE-Official-Pok%C3%A9mon-TCG-No-Reserve?itemId=164815488794&q=Pichu%202007%2093%2F123
11,Pichu,Pichu 93/123 Non-Holo Mysterious Treasures Pokemon Card LP Nintendo TCG 2007,4.99,---8-months-ago,https://www.mavin.io/item/Pichu-93%2F123-Non%3DHolo-Mysterious-Treasures-Pokemon-Card-LP-Nintendo-TCG-2007?itemId=373451816079&q=Pichu%202007%2093%2F123
11,Pichu,2x Pichu 2007 Pokemon Cards 93/123 21/108,41.08,---10-months-ago,https://www.mavin.io/item/2x-Pichu-2007-Pokemon-Cards-93%2F123-21%2F108?itemId=164578942413&q=Pichu%202007%2093%2F123
11,Pichu,Pokemon Card Pichu 93/123 1X Common D&P Mysterious Treasures 2007,7.5,---10-months-ago,https://www.mavin.io/item/Pokemon-Card-Pichu-93%2F123-1X-Common-D%26P-Mysterious-Treasures-2007?itemId=393034423110&q=Pichu%202007%2093%2F123
12,Mightyena,AVERAGE,$20.93,AVERAGE,https://mavin.io/search?q=Mightyena+2008+66/146&bt=sold&page=1
12,Mightyena,Mightyena 66/146 Legends Awakened Pokemon Card 2008 HOLO LP,8.94,---4-months-ago,https://www.mavin.io/item/Mightyena-66%2F146-Legends-Awakened-Pokemon-Card-2008-HOLO-LP?itemId=255005432161&q=Mightyena%202008%2066%2F146
12,Mightyena,Pokemon Card Mightyena 66/146 Legends Awakened 2008,32.92,---10-months-ago,https://www.mavin.io/item/Pokemon-Card-Mightyena-66%2F146-Legends-Awakened-2008?itemId=254812709919&q=Mightyena%202008%2066%2F146
13,Sneasel,AVERAGE,$2.64,AVERAGE,https://mavin.io/search?q=Sneasel+2007+100/130&bt=sold&page=1
13,Sneasel,"Sneasel 100/130 (LP, Pokemon Card, Diamond & Pearl, 2007, Darkness, Common)",2.98,---11-days-ago,https://www.mavin.io/item/Sneasel-100%2F130-%28LP%2C-Pokemon-Card%2C-Diamond-%26-Pearl%2C-2007%2C-Darkness%2C-Common%29?itemId=294439953405&q=Sneasel%202007%20100%2F130
13,Sneasel,Pokemon Card Diamond & Pearl Sneasel 100/130 2007 Nintendo,1.2,---6-months-ago,https://www.mavin.io/item/Pokemon-Card-Diamond-%26-Pearl-Sneasel-100%2F130-2007-Nintendo?itemId=324535749642&q=Sneasel%202007%20100%2F130
13,Sneasel,Pokemon Card Diamond & Pearl Sneasel 100/130 2007 Nintendo,5.38,---9-months-ago,https://www.mavin.io/item/Pokemon-Card-Diamond-%26-Pearl-Sneasel-100%2F130-2007-Nintendo?itemId=353349982069&q=Sneasel%202007%20100%2F130
14,Energy,AVERAGE,--,AVERAGE,https://mavin.io/search?q=Energy+2007+129/130+Dark&bt=sold&page=1
15,Metang,AVERAGE,$1.76,AVERAGE,https://mavin.io/search?q=Metang+2008+65/146&bt=sold&page=1
15,Metang,Rare Metang Lv.22 65/146 Non Holo Legends Awakened Pokemon Card 2008,0.99,---3-months-ago,https://www.mavin.io/item/Rare-Metang-Lv.22-65%2F146-Non-Holo-Legends-Awakened-Pokemon-Card-2008?itemId=114904845832&q=Metang%202008%2065%2F146
15,Metang,2008 METANG LV. 22 POKEMON 65/146 FOIL CARD (INV16297),2.86,---9-months-ago,https://www.mavin.io/item/2008-METANG-LV.-22-POKEMON-65%2F146-FOIL-CARD---------------%28INV16297%29?itemId=232644928577&q=Metang%202008%2065%2F146
15,Metang,Metang Pokemon Card 2008 - 65/146 Legends Awakened - Uncommon - Near Mint,1.42,---a-year-ago,https://www.mavin.io/item/Metang-Pokemon-Card-2008-%3D-65%2F146-Legends-Awakened-%3D-Uncommon-%3D-Near-Mint?itemId=193730449914&q=Metang%202008%2065%2F146
16,Wailmer,AVERAGE,$0.99,AVERAGE,https://mavin.io/search?q=Wailmer+2008+58/106&bt=sold&page=1
16,Wailmer,Wailmer 58/106 UNCOMMON Pokemon DP Great Encounters WATER Type 2008,0.99,---a-year-ago,https://www.mavin.io/item/Wailmer-58%2F106-UNCOMMON-Pokemon-DP-Great-Encounters-WATER-Type-2008?itemId=313289650375&q=Wailmer%202008%2058%2F106
17,Energy,AVERAGE,--,AVERAGE,https://mavin.io/search?q=Energy+2008+95/100+Metal&bt=sold&page=1
18,Bronzor,AVERAGE,--,AVERAGE,https://mavin.io/search?q=Bronzor+2007+74/123&bt=sold&page=1
19,Scizor,AVERAGE,$8.64,AVERAGE,https://mavin.io/search?q=Scizor+1995-2001+33&bt=sold&page=1
19,Scizor,Pokemon / Scizor / WoTC Promo / 1995-2001 Nintendo / #33 / ORIGINAL / ENG,12.45,---4-months-ago,https://www.mavin.io/item/Pokemon-%2F-Scizor-%2F-WoTC-Promo-%2F-1995%3D2001-Nintendo-%2F-%2333-%2F-ORIGINAL-%2F-ENG?itemId=164901099825&q=Scizor%201995-2001%2033
19,Scizor,Pokemon / Scizor / WoTC Promo / 1995-2001 Nintendo / #33 / ORIGINAL / ENG,8.89,---4-months-ago,https://www.mavin.io/item/Pokemon-%2F-Scizor-%2F-WoTC-Promo-%2F-1995%3D2001-Nintendo-%2F-%2333-%2F-ORIGINAL-%2F-ENG?itemId=164901087696&q=Scizor%201995-2001%2033
19,Scizor,Pokemon / Scizor / WoTC Promo / 1995-2001 Nintendo / #33 / ORIGINAL / ENG,6.52,---4-months-ago,https://www.mavin.io/item/Pokemon-%2F-Scizor-%2F-WoTC-Promo-%2F-1995%3D2001-Nintendo-%2F-%2333-%2F-ORIGINAL-%2F-ENG?itemId=164899757779&q=Scizor%201995-2001%2033
19,Scizor,Pokemon / Scizor / WoTC Promo / 1995-2001 Nintendo / #33 / ORIGINAL / ENG,7.71,---4-months-ago,https://www.mavin.io/item/Pokemon-%2F-Scizor-%2F-WoTC-Promo-%2F-1995%3D2001-Nintendo-%2F-%2333-%2F-ORIGINAL-%2F-ENG?itemId=164898563797&q=Scizor%201995-2001%2033
